d3mIndex,age,workclass,fnlwgt,education,educationNum,maritalStatus,occupation,relationship,race,sex,capitalGain,capitalLoss,hoursPerWeek,nativeCountry,label
645,38.0,Private,150057.0,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45.0,United-States,-1
646,40.0,Private,197609.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,1340.0,40.0,United-States,-1
647,24.0,Private,102258.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,-1
648,63.0,Private,253556.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1
649,29.0,Private,52636.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,-1
650,64.0,Self-emp-inc,165667.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,0.0,60.0,Canada,1
651,29.0,Private,231601.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,-1
652,50.0,Private,175339.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,1
653,23.0,Private,214635.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1
654,28.0,Private,187479.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,-1
655,41.0,Self-emp-not-inc,143046.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,99999.0,0.0,50.0,United-States,1
656,40.0,Private,83859.0,HS-grad,9.0,Widowed,Machine-op-inspct,Own-child,White,Female,0.0,0.0,30.0,United-States,-1
657,27.0,Private,207611.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,40.0,United-States,-1
658,55.0,Private,121912.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,24.0,United-States,1
659,30.0,State-gov,112139.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,-1
660,30.0,Private,342709.0,HS-grad,9.0,Married-spouse-absent,Craft-repair,Other-relative,White,Male,0.0,0.0,40.0,United-States,-1
661,32.0,Private,32406.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,-1
662,48.0,Local-gov,116601.0,Masters,14.0,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,50.0,Nicaragua,-1
663,30.0,Private,196342.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,Ireland,-1
664,61.0,Private,142922.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,-1
665,53.0,Federal-gov,266598.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1
666,57.0,Private,89182.0,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1
667,60.0,Private,174486.0,HS-grad,9.0,Widowed,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1
668,26.0,Self-emp-inc,177951.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,32.0,United-States,-1
669,40.0,Private,170230.0,Bachelors,13.0,Married-spouse-absent,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,,-1
670,46.0,Private,192713.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,,-1
671,53.0,Private,95647.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1
672,25.0,Private,262778.0,Masters,14.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,37.0,United-States,-1
673,41.0,Private,227644.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,-1
674,53.0,Private,289620.0,Prof-school,15.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,,1
675,28.0,Self-emp-not-inc,39388.0,Assoc-voc,11.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,-1
676,28.0,Private,129460.0,9th,5.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,El-Salvador,-1
677,36.0,Private,225330.0,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,-1
678,59.0,Self-emp-not-inc,124771.0,Bachelors,13.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,30.0,United-States,-1
679,45.0,State-gov,199326.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,1
680,36.0,Local-gov,127772.0,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,White,Male,0.0,0.0,40.0,United-States,-1
681,24.0,Private,403107.0,5th-6th,3.0,Never-married,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,40.0,Mexico,-1
682,19.0,Private,199484.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,25.0,United-States,-1
683,30.0,Private,206923.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Wife,Other,Female,0.0,1977.0,40.0,United-States,1
684,19.0,Private,311974.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,Mexico,-1
685,48.0,Private,182566.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,Black,Male,0.0,0.0,40.0,United-States,1
686,44.0,Private,263871.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,-1
687,31.0,Private,122116.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,-1
688,36.0,Local-gov,32587.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,-1
689,21.0,Self-emp-not-inc,236769.0,7th-8th,4.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1
690,42.0,Private,89413.0,12th,8.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40.0,United-States,-1
691,18.0,Private,394954.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1
692,50.0,Private,109277.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,1
693,44.0,Private,462838.0,HS-grad,9.0,Divorced,Handlers-cleaners,Not-in-family,White,Female,0.0,0.0,48.0,United-States,-1
694,55.0,Local-gov,293104.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,-1
695,33.0,Self-emp-not-inc,656488.0,Assoc-voc,11.0,Divorced,Tech-support,Unmarried,Black,Male,0.0,0.0,50.0,United-States,-1
696,28.0,Self-emp-not-inc,236471.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,-1
697,32.0,Private,387270.0,HS-grad,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,40.0,United-States,1
698,43.0,Private,177905.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3908.0,0.0,40.0,United-States,-1
699,36.0,Private,41017.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,52.0,United-States,1
700,35.0,Private,155611.0,HS-grad,9.0,Never-married,Craft-repair,Unmarried,White,Female,114.0,0.0,40.0,United-States,-1
701,28.0,Local-gov,197932.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,16.0,United-States,-1
702,38.0,Private,204640.0,Some-college,10.0,Widowed,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,-1
703,24.0,Private,190290.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,-1
704,22.0,Local-gov,137510.0,HS-grad,9.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40.0,United-States,-1
705,30.0,Local-gov,27051.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,-1
706,40.0,Private,139193.0,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,1980.0,48.0,United-States,-1
707,38.0,Private,241962.0,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1
708,37.0,Self-emp-inc,132879.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,1
709,34.0,Private,154667.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,40.0,United-States,-1
710,66.0,Private,33619.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,4.0,United-States,-1
711,35.0,Private,308691.0,Masters,14.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,48.0,United-States,-1
712,22.0,Private,213902.0,5th-6th,3.0,Never-married,Priv-house-serv,Other-relative,White,Female,0.0,0.0,40.0,El-Salvador,-1
713,50.0,Self-emp-inc,120781.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,0.0,60.0,South,1
714,45.0,Private,330535.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,3325.0,0.0,40.0,United-States,-1
715,35.0,Private,162256.0,Assoc-voc,11.0,Divorced,Adm-clerical,Not-in-family,White,Female,6849.0,0.0,40.0,United-States,-1
716,59.0,Local-gov,62020.0,HS-grad,9.0,Widowed,Craft-repair,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,-1
717,31.0,Private,32406.0,Some-college,10.0,Divorced,Craft-repair,Unmarried,White,Female,0.0,0.0,20.0,United-States,-1
718,57.0,Private,113974.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,-1
719,18.0,Private,257980.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1
720,43.0,Federal-gov,114537.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,-1
721,21.0,Private,155066.0,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,-1
722,28.0,Private,258364.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,-1
723,40.0,Self-emp-not-inc,34007.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,70.0,United-States,1
724,63.0,Private,183608.0,10th,6.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,-1
725,38.0,Private,213512.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,-1
726,28.0,Private,461929.0,7th-8th,4.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,Mexico,-1
727,53.0,Private,159650.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,-1
728,35.0,Private,156728.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,-1
729,51.0,Federal-gov,335481.0,Some-college,10.0,Separated,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,1
730,47.0,Private,323212.0,HS-grad,9.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1
731,20.0,Private,470875.0,HS-grad,9.0,Married-civ-spouse,Sales,Own-child,Black,Male,0.0,0.0,32.0,United-States,-1
732,38.0,Private,129573.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,41.0,United-States,-1
733,23.0,Private,210797.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,-1
734,19.0,State-gov,73009.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,15.0,United-States,-1
735,24.0,Private,149342.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1
736,64.0,Federal-gov,267546.0,Assoc-acdm,12.0,Separated,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1
737,41.0,Self-emp-not-inc,227065.0,Some-college,10.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1
738,46.0,Self-emp-inc,326048.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
739,25.0,Private,104830.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,15.0,United-States,-1
740,42.0,Self-emp-inc,377018.0,11th,7.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,-1
741,36.0,Private,192939.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,-1
742,26.0,Private,76996.0,Some-college,10.0,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0.0,0.0,38.0,United-States,-1
743,32.0,Local-gov,112650.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,-1
744,37.0,Private,315291.0,Bachelors,13.0,Never-married,Adm-clerical,Other-relative,Black,Female,0.0,0.0,40.0,United-States,-1
745,30.0,Private,226296.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1
746,51.0,Private,224207.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1
747,72.0,Private,108038.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,60.0,Cuba,1
748,59.0,Local-gov,171328.0,10th,6.0,Widowed,Other-service,Unmarried,Black,Female,0.0,0.0,30.0,United-States,-1
749,25.0,Private,232914.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,38.0,United-States,-1
750,60.0,Self-emp-not-inc,154474.0,HS-grad,9.0,Never-married,Farming-fishing,Unmarried,White,Male,0.0,0.0,42.0,United-States,-1
751,33.0,Private,192644.0,HS-grad,9.0,Separated,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,35.0,Puerto-Rico,-1
752,42.0,Self-emp-not-inc,336513.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,15024.0,0.0,60.0,United-States,1
753,27.0,Private,178778.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,1340.0,40.0,United-States,-1
754,57.0,Private,176079.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1
755,27.0,Private,124953.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,1980.0,40.0,United-States,-1
756,34.0,Local-gov,176802.0,11th,7.0,Separated,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,United-States,-1
757,34.0,Private,112115.0,Bachelors,13.0,Never-married,Exec-managerial,Other-relative,White,Male,0.0,0.0,40.0,United-States,-1
758,36.0,Private,284582.0,Some-college,10.0,Separated,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States,-1
759,35.0,Private,187119.0,Bachelors,13.0,Divorced,Sales,Not-in-family,White,Female,0.0,1980.0,65.0,United-States,-1
760,26.0,Private,182178.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,2829.0,0.0,40.0,United-States,-1
761,51.0,Self-emp-inc,114674.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,1
762,41.0,Private,135823.0,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,-1
763,20.0,Private,284737.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20.0,United-States,-1
764,34.0,Private,255693.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,20.0,United-States,-1
765,46.0,Self-emp-inc,181413.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,-1
766,49.0,Local-gov,288548.0,Masters,14.0,Separated,Prof-specialty,Unmarried,White,Female,0.0,0.0,50.0,United-States,-1
767,26.0,Private,61603.0,5th-6th,3.0,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0.0,0.0,40.0,Mexico,-1
768,47.0,Private,264244.0,HS-grad,9.0,Married-spouse-absent,Craft-repair,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,-1
769,42.0,Self-emp-inc,173628.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,-1
770,34.0,Private,260560.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1
771,26.0,Private,28856.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1
772,61.0,Self-emp-not-inc,268797.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,Black,Female,0.0,0.0,17.0,United-States,-1
773,40.0,State-gov,132125.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,-1
774,17.0,Private,401198.0,11th,7.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,15.0,United-States,-1
775,36.0,Private,207789.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,52.0,United-States,-1
776,46.0,Private,99835.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,1
777,46.0,Private,216414.0,Assoc-voc,11.0,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,-1
778,36.0,Private,220696.0,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1
779,26.0,Private,292303.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Female,0.0,0.0,40.0,United-States,-1
780,23.0,Private,188545.0,Assoc-acdm,12.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,1974.0,20.0,United-States,-1
781,32.0,Private,106014.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,5178.0,0.0,50.0,United-States,1
782,42.0,Private,154374.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,58.0,United-States,-1
783,37.0,State-gov,60227.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,38.0,United-States,-1
784,17.0,Private,242773.0,11th,7.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20.0,United-States,-1
785,31.0,Private,219318.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,35.0,Puerto-Rico,-1
786,25.0,State-gov,328697.0,Some-college,10.0,Divorced,Protective-serv,Other-relative,White,Male,0.0,0.0,45.0,United-States,-1
787,52.0,Private,137658.0,11th,7.0,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0.0,0.0,40.0,Dominican-Republic,-1
788,37.0,Local-gov,175120.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45.0,United-States,-1
789,42.0,Private,251239.0,9th,5.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,40.0,Puerto-Rico,-1
790,29.0,Private,255476.0,5th-6th,3.0,Never-married,Other-service,Other-relative,White,Male,0.0,0.0,35.0,Mexico,-1
791,37.0,Private,295949.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1
792,42.0,Private,153414.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,Black,Male,0.0,0.0,40.0,United-States,1
793,34.0,Self-emp-not-inc,29254.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,55.0,United-States,1
794,25.0,Private,305472.0,Assoc-acdm,12.0,Never-married,Machine-op-inspct,Own-child,Black,Male,0.0,0.0,48.0,United-States,-1
795,27.0,Private,147280.0,11th,7.0,Never-married,Other-service,Own-child,Other,Male,0.0,0.0,40.0,United-States,-1
796,44.0,Self-emp-not-inc,136986.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,50.0,United-States,1
797,24.0,Private,141113.0,7th-8th,4.0,Married-civ-spouse,Sales,Husband,White,Male,2580.0,0.0,40.0,United-States,-1
798,45.0,Private,101452.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,60.0,England,1
799,52.0,Private,55608.0,1st-4th,2.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,Mexico,-1
800,45.0,Private,202746.0,Bachelors,13.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,-1
801,29.0,Private,319998.0,9th,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,-1
802,17.0,Self-emp-inc,61838.0,10th,6.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,-1
803,44.0,Private,227065.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
804,19.0,Private,289227.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,16.0,United-States,-1
805,28.0,Private,226891.0,Some-college,10.0,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,30.0,,-1
806,28.0,Self-emp-not-inc,183523.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,Hungary,-1
807,58.0,Private,84231.0,10th,6.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,1
808,38.0,Self-emp-not-inc,168826.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,United-States,-1
809,76.0,Private,174839.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,9386.0,0.0,25.0,United-States,1
810,52.0,Federal-gov,221532.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,45.0,United-States,1
811,46.0,Private,166181.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,36.0,United-States,-1
812,45.0,Private,230979.0,Some-college,10.0,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1
