d3mIndex,V1,V2,Class
5013,2.35,1.14,2
5014,0.233,-0.275,2
5015,-0.781,-0.113,2
5016,-0.327,0.612,2
5017,-1.41,1.09,1
5018,0.0489,-1.36,1
5019,0.253,-1.3,1
5020,-1.25,-0.656,2
5021,-1.59,0.322,1
5022,1.99,1.18,2
5023,2.2,1.26,2
5024,-0.172,-1.31,1
5025,0.276,0.397,2
5026,0.949,0.422,1
5027,1.06,0.842,1
5028,1.98,1.27,2
5029,-0.279,-0.0928,2
5030,0.275,1.18,1
5031,-0.318,0.317,2
5032,-1.32,-0.088,2
5033,-0.695,-0.736,1
5034,0.916,1.63,1
5035,0.974,0.512,1
5036,-0.567,-1.7,1
5037,1.38,0.749,1
5038,0.521,-1.04,1
5039,1.13,0.429,1
5040,-0.511,1.5,1
5041,1.46,-0.91,2
5042,1.67,0.0877,1
5043,-0.965,-0.978,1
5044,-2.0,-1.72,2
5045,-1.43,-1.02,2
5046,0.739,0.139,2
5047,0.369,0.49,2
5048,-1.64,-1.8,2
5049,-1.31,-0.498,2
5050,0.44,0.9,1
5051,-1.59,-1.36,2
5052,-0.724,0.215,2
5053,1.33,1.43,2
5054,-0.91,-0.607,2
5055,1.19,0.997,1
5056,-0.914,0.425,2
5057,1.11,0.375,1
5058,-1.46,-0.298,2
5059,-0.328,0.232,2
5060,0.941,-0.789,2
5061,-1.82,0.885,1
5062,0.0949,-1.56,1
5063,0.874,-0.769,2
5064,-0.967,0.592,1
5065,0.803,1.35,1
5066,-0.521,0.726,2
5067,-0.76,-0.698,2
5068,-2.25,-1.96,2
5069,-0.749,0.0101,2
5070,-0.00626,-0.959,1
5071,1.01,-0.984,2
5072,0.198,-1.19,1
5073,0.544,1.63,2
5074,-0.213,0.259,2
5075,-0.729,1.37,1
5076,0.112,0.0285,2
5077,-0.968,-0.912,1
5078,-0.566,-1.33,1
5079,-0.271,1.59,1
5080,1.56,-0.367,2
5081,0.897,1.07,1
5082,1.39,-0.498,1
5083,0.0968,-0.225,2
5084,0.374,0.966,1
5085,-0.791,-1.26,1
5086,0.615,0.558,1
5087,-0.391,0.181,2
5088,-0.153,-1.2,1
5089,0.298,0.509,2
5090,0.557,-1.04,2
5091,-0.109,-1.07,1
5092,0.412,-0.124,2
5093,-1.55,-1.47,2
5094,1.9,1.27,2
5095,0.838,-0.115,2
5096,0.243,1.61,1
5097,0.48,-1.1,1
5098,0.854,-0.537,2
5099,-0.00294,0.513,2
5100,1.34,0.878,1
5101,0.00865,-0.918,1
5102,1.82,-0.643,1
5103,-0.212,-1.18,1
5104,0.823,-1.21,1
5105,-0.835,-1.06,1
5106,-0.536,1.05,1
5107,-1.53,-1.21,2
5108,0.352,0.333,2
5109,-1.09,0.531,1
5110,0.709,0.872,1
5111,1.54,1.75,2
5112,-1.87,-0.555,2
5113,-0.282,1.78,2
5114,0.428,-0.494,2
5115,0.923,0.933,1
5116,-1.21,-0.409,2
5117,-1.31,0.175,2
5118,-0.753,-0.321,2
5119,0.614,-1.46,1
5120,-0.598,-1.35,1
5121,-1.15,-0.0498,2
5122,1.6,-1.36,2
5123,-0.902,-0.36,2
5124,-0.66,-0.0708,2
5125,2.57,0.989,2
5126,-1.13,-0.0634,2
5127,-1.01,-0.397,2
5128,1.43,-1.21,2
5129,1.0,0.254,1
5130,-0.103,-0.414,2
5131,-0.969,1.02,1
5132,1.09,1.03,1
5133,1.08,0.0163,1
5134,1.44,-1.7,2
5135,-2.02,-0.792,2
5136,1.17,0.511,1
5137,0.0403,-1.51,1
5138,0.931,0.783,1
5139,0.824,0.587,2
5140,-0.0957,-1.06,1
5141,1.05,0.472,1
5142,-0.268,-1.52,1
5143,1.35,0.229,1
5144,-1.4,0.475,1
5145,-1.34,-0.419,2
5146,-0.523,-1.31,1
5147,1.18,1.49,1
5148,0.566,0.0815,2
5149,0.34,-1.34,1
5150,0.578,-0.622,2
5151,0.753,1.89,2
5152,-0.184,-0.0314,2
5153,0.56,1.7,2
5154,1.07,0.457,1
5155,-0.613,0.775,2
5156,0.819,0.0462,2
5157,1.11,-0.0628,1
5158,-1.61,-1.13,2
5159,1.06,-0.0531,2
5160,0.764,-0.804,2
5161,0.226,-1.38,1
5162,-1.19,1.01,1
5163,1.25,-0.118,1
5164,-1.76,-1.17,2
5165,-0.234,-0.656,2
5166,-1.45,-1.29,2
5167,0.234,-0.822,2
5168,-1.84,-0.865,2
5169,-1.63,-1.32,2
5170,-0.715,-0.969,1
5171,0.0973,-1.33,1
5172,-0.551,0.288,2
5173,1.39,-0.013,1
5174,0.215,-1.66,1
5175,0.0224,1.43,2
5176,-0.338,-1.33,1
5177,-0.693,-0.113,2
5178,0.0533,-1.02,1
5179,-0.153,-1.22,1
5180,-1.18,0.0302,2
5181,1.15,0.329,1
5182,1.31,-1.4,2
5183,-0.285,1.98,1
5184,1.06,-0.0553,2
5185,-0.904,-0.203,2
5186,0.661,-0.199,2
5187,0.896,-1.27,2
5188,-1.54,-0.618,2
5189,1.29,-0.657,2
5190,-1.67,-1.5,2
5191,-1.36,-0.848,2
5192,1.98,-0.0252,1
5193,0.485,0.635,1
5194,-0.674,0.842,1
5195,0.722,-0.975,2
5196,1.02,-0.625,2
5197,1.26,-0.181,2
5198,-0.658,-1.31,1
5199,-0.405,-1.25,1
5200,1.27,0.493,1
5201,0.933,-0.277,2
5202,-0.815,-0.682,2
5203,-1.51,-0.769,2
5204,0.117,-1.07,1
5205,0.384,2.15,1
5206,-1.32,1.1,1
5207,1.2,-1.65,2
5208,0.0529,1.52,1
5209,1.46,0.0373,1
5210,-0.607,-1.6,1
5211,-1.06,-0.549,2
5212,-1.39,0.862,1
5213,0.527,0.51,2
5214,1.15,-0.451,2
5215,-0.171,0.0105,2
5216,-1.63,0.524,1
5217,2.2,-0.665,1
5218,0.826,1.42,1
5219,-0.138,-0.0524,2
5220,-0.754,1.19,1
5221,0.0574,-0.134,2
5222,0.877,0.161,1
5223,1.17,0.446,1
5224,0.647,0.317,1
5225,-1.73,-0.242,2
5226,0.631,-0.674,2
5227,-0.973,-0.047,2
5228,-0.4,0.00463,2
5229,-1.14,-1.27,2
5230,0.42,1.1,1
5231,0.43,-0.654,2
5232,1.49,0.365,1
5233,-0.643,1.68,1
5234,0.698,-0.655,2
5235,-0.222,2.47,1
5236,-1.22,-0.0961,2
5237,-0.276,1.05,1
5238,-0.253,-0.406,2
5239,-1.38,0.678,1
5240,-1.13,-0.443,2
5241,1.3,0.175,1
5242,1.64,1.46,2
5243,1.48,1.78,2
5244,-1.61,-0.363,2
5245,-1.52,-1.23,2
5246,-0.0657,-1.19,1
5247,-0.653,0.433,2
5248,2.48,1.21,2
5249,-0.959,1.08,1
5250,0.842,-0.372,2
5251,-0.402,-1.11,1
5252,-0.291,0.561,2
5253,-1.02,-0.224,2
5254,0.45,-0.104,2
5255,-1.88,-0.454,2
5256,-0.582,-0.752,2
5257,-0.594,1.24,1
5258,-1.49,-0.00325,2
5259,0.552,1.04,1
5260,1.06,0.443,1
5261,0.406,-0.707,2
5262,1.15,0.0436,2
5263,0.612,1.37,1
5264,1.1,0.508,1
5265,1.1,0.604,1
5266,-0.753,1.18,1
5267,-1.13,0.411,2
5268,-0.872,0.26,2
5269,-0.415,0.256,2
5270,0.801,-0.639,2
5271,0.762,0.125,2
5272,0.0343,-1.18,1
5273,0.524,-0.231,2
5274,-0.0262,-1.18,1
5275,-1.47,-0.0358,2
5276,1.29,0.152,1
5277,-0.851,0.189,2
5278,-0.961,1.0,1
5279,-0.776,0.127,2
5280,-0.674,-0.62,2
5281,0.244,-0.69,2
5282,-0.974,0.511,2
5283,0.37,1.03,1
5284,-1.98,-0.88,2
5285,0.308,0.117,2
5286,-1.62,0.468,1
5287,-0.843,-1.08,1
5288,1.0,1.17,1
5289,-0.954,0.687,2
5290,0.768,-0.966,2
5291,1.64,1.12,2
5292,-1.7,-0.554,2
5293,0.404,0.00999,2
5294,0.704,-0.906,2
5295,0.335,1.39,2
5296,-1.7,-0.569,2
5297,2.64,1.14,2
5298,0.769,0.772,1
5299,-0.255,-0.142,2
