d3mIndex,V1,V2,V3,V4,V5,V6,Class
9255,3,3.0,6,8.0,8,2.0,5
9256,3,3.0,6,8.0,8,3.0,5
9257,3,3.0,6,8.0,8,4.0,5
9258,3,3.0,6,8.0,8,5.0,5
9259,3,3.0,7,4.0,5,2.0,5
9260,3,3.0,7,4.0,5,3.0,5
9261,3,3.0,7,4.0,6,2.0,5
9262,3,3.0,7,4.0,7,2.0,5
9263,3,3.0,8,1.0,5,2.0,5
9264,3,3.0,8,1.0,6,1.0,5
9265,3,3.0,8,2.0,5,2.0,5
9266,3,3.0,8,5.0,5,2.0,5
9267,3,3.0,8,5.0,6,1.0,5
9268,3,3.0,8,5.0,7,1.0,5
9269,3,3.0,8,5.0,8,1.0,5
9270,3,3.0,8,6.0,5,2.0,5
9271,3,3.0,8,6.0,6,1.0,5
9272,3,3.0,8,6.0,7,1.0,5
9273,3,3.0,8,6.0,8,1.0,5
9274,3,3.0,8,7.0,5,2.0,5
9275,3,3.0,8,7.0,6,1.0,5
9276,3,3.0,8,7.0,7,1.0,5
9277,3,3.0,8,7.0,8,1.0,5
9278,3,3.0,8,8.0,5,2.0,5
9279,3,3.0,8,8.0,6,1.0,5
9280,3,3.0,8,8.0,7,1.0,5
9281,3,3.0,8,8.0,8,1.0,5
9282,4,1.0,1,1.0,7,2.0,5
9283,4,1.0,1,2.0,7,2.0,5
9284,4,1.0,1,3.0,1,8.0,5
9285,4,1.0,1,4.0,1,8.0,5
9286,4,1.0,1,4.0,8,8.0,5
9287,4,1.0,1,5.0,7,2.0,5
9288,4,1.0,1,5.0,8,3.0,5
9289,4,1.0,1,5.0,8,4.0,5
9290,4,1.0,1,6.0,1,1.0,5
9291,4,1.0,1,6.0,2,1.0,5
9292,4,1.0,1,6.0,7,2.0,5
9293,4,1.0,1,7.0,1,1.0,5
9294,4,1.0,1,7.0,2,1.0,5
9295,4,1.0,1,7.0,4,8.0,5
9296,4,1.0,1,7.0,6,8.0,5
9297,4,1.0,1,7.0,7,2.0,5
9298,4,1.0,1,7.0,7,8.0,5
9299,4,1.0,1,8.0,1,1.0,5
9300,4,1.0,1,8.0,2,1.0,5
9301,4,1.0,1,8.0,7,2.0,5
9302,4,1.0,2,1.0,7,2.0,5
9303,4,1.0,2,2.0,7,2.0,5
9304,4,1.0,2,4.0,5,3.0,5
9305,4,1.0,2,4.0,8,8.0,5
9306,4,1.0,2,5.0,7,2.0,5
9307,4,1.0,2,5.0,8,3.0,5
9308,4,1.0,2,5.0,8,4.0,5
9309,4,1.0,2,6.0,7,2.0,5
9310,4,1.0,2,7.0,6,8.0,5
9311,4,1.0,2,7.0,7,2.0,5
9312,4,1.0,2,7.0,8,8.0,5
9313,4,1.0,2,8.0,7,2.0,5
9314,4,1.0,3,1.0,1,8.0,5
9315,4,1.0,3,1.0,2,8.0,5
9316,4,1.0,3,1.0,7,2.0,5
9317,4,1.0,3,2.0,1,8.0,5
9318,4,1.0,3,2.0,2,8.0,5
9319,4,1.0,3,2.0,7,2.0,5
9320,4,1.0,3,3.0,1,3.0,5
9321,4,1.0,3,3.0,1,4.0,5
9322,4,1.0,3,3.0,1,5.0,5
9323,4,1.0,3,3.0,1,6.0,5
9324,4,1.0,3,3.0,2,5.0,5
9325,4,1.0,3,3.0,2,6.0,5
9326,4,1.0,3,4.0,5,3.0,5
9327,4,1.0,3,4.0,8,8.0,5
9328,4,1.0,3,5.0,1,8.0,5
9329,4,1.0,3,5.0,2,8.0,5
9330,4,1.0,3,5.0,7,2.0,5
9331,4,1.0,3,5.0,8,3.0,5
9332,4,1.0,3,5.0,8,4.0,5
9333,4,1.0,3,6.0,1,7.0,5
9334,4,1.0,3,6.0,1,8.0,5
9335,4,1.0,3,6.0,2,8.0,5
9336,4,1.0,3,6.0,7,2.0,5
9337,4,1.0,3,7.0,1,8.0,5
9338,4,1.0,3,7.0,2,3.0,5
9339,4,1.0,3,7.0,7,2.0,5
9340,4,1.0,3,7.0,8,8.0,5
9341,4,1.0,3,8.0,1,5.0,5
9342,4,1.0,3,8.0,1,6.0,5
9343,4,1.0,3,8.0,1,7.0,5
9344,4,1.0,3,8.0,1,8.0,5
9345,4,1.0,3,8.0,2,3.0,5
9346,4,1.0,3,8.0,2,5.0,5
9347,4,1.0,3,8.0,2,6.0,5
9348,4,1.0,3,8.0,7,2.0,5
9349,4,1.0,4,3.0,1,8.0,5
9350,4,1.0,4,4.0,1,8.0,5
9351,4,1.0,4,4.0,8,8.0,5
9352,4,1.0,4,5.0,8,3.0,5
9353,4,1.0,4,5.0,8,4.0,5
9354,4,1.0,5,3.0,1,8.0,5
9355,4,1.0,5,4.0,1,8.0,5
9356,4,1.0,5,4.0,3,3.0,5
9357,4,1.0,5,4.0,6,2.0,5
9358,4,1.0,5,4.0,7,2.0,5
9359,4,1.0,5,4.0,7,3.0,5
9360,4,1.0,5,4.0,8,8.0,5
9361,4,1.0,5,5.0,1,3.0,5
9362,4,1.0,5,5.0,1,4.0,5
9363,4,1.0,6,1.0,7,8.0,5
9364,4,1.0,6,1.0,8,8.0,5
9365,4,1.0,6,2.0,7,8.0,5
9366,4,1.0,6,2.0,8,8.0,5
9367,4,1.0,6,3.0,1,8.0,5
9368,4,1.0,6,3.0,7,6.0,5
9369,4,1.0,6,3.0,7,8.0,5
9370,4,1.0,6,3.0,8,8.0,5
9371,4,1.0,6,4.0,1,8.0,5
9372,4,1.0,6,4.0,3,3.0,5
9373,4,1.0,6,5.0,1,3.0,5
9374,4,1.0,6,5.0,1,4.0,5
9375,4,1.0,6,5.0,7,8.0,5
9376,4,1.0,6,5.0,8,8.0,5
9377,4,1.0,6,6.0,7,8.0,5
9378,4,1.0,6,6.0,8,7.0,5
9379,4,1.0,6,6.0,8,8.0,5
9380,4,1.0,6,7.0,1,8.0,5
9381,4,1.0,6,7.0,8,8.0,5
9382,4,1.0,6,8.0,8,7.0,5
9383,4,1.0,6,8.0,8,8.0,5
9384,4,1.0,7,3.0,1,8.0,5
9385,4,1.0,7,4.0,1,8.0,5
9386,4,1.0,7,4.0,3,3.0,5
9387,4,1.0,7,4.0,5,3.0,5
9388,4,1.0,7,4.0,7,2.0,5
9389,4,1.0,7,5.0,1,3.0,5
9390,4,1.0,7,5.0,1,4.0,5
9391,4,1.0,7,7.0,1,8.0,5
9392,4,1.0,7,7.0,3,8.0,5
9393,4,1.0,8,1.0,6,1.0,5
9394,4,1.0,8,3.0,1,8.0,5
9395,4,1.0,8,4.0,1,8.0,5
9396,4,1.0,8,4.0,3,3.0,5
9397,4,1.0,8,4.0,4,3.0,5
9398,4,1.0,8,4.0,5,3.0,5
9399,4,1.0,8,4.0,6,2.0,5
9400,4,1.0,8,4.0,6,3.0,5
9401,4,1.0,8,4.0,8,8.0,5
9402,4,1.0,8,5.0,1,3.0,5
9403,4,1.0,8,5.0,1,4.0,5
9404,4,1.0,8,6.0,6,1.0,5
9405,4,1.0,8,6.0,7,1.0,5
9406,4,1.0,8,6.0,8,1.0,5
9407,4,1.0,8,7.0,2,8.0,5
9408,4,1.0,8,7.0,3,8.0,5
9409,4,1.0,8,7.0,5,8.0,5
9410,4,1.0,8,7.0,6,1.0,5
9411,4,1.0,8,7.0,7,1.0,5
9412,4,1.0,8,7.0,8,1.0,5
9413,4,1.0,8,8.0,6,1.0,5
9414,4,1.0,8,8.0,7,1.0,5
9415,4,1.0,8,8.0,8,1.0,5
9416,4,2.0,1,1.0,1,8.0,5
9417,4,2.0,1,1.0,8,3.0,5
9418,4,2.0,1,2.0,1,8.0,5
9419,4,2.0,1,2.0,8,3.0,5
9420,4,2.0,1,3.0,1,8.0,5
9421,4,2.0,1,3.0,8,3.0,5
9422,4,2.0,1,4.0,8,7.0,5
9423,4,2.0,1,4.0,8,8.0,5
9424,4,2.0,1,5.0,1,3.0,5
9425,4,2.0,1,5.0,1,8.0,5
9426,4,2.0,1,6.0,1,2.0,5
9427,4,2.0,1,6.0,2,2.0,5
9428,4,2.0,1,6.0,8,3.0,5
9429,4,2.0,1,7.0,4,8.0,5
9430,4,2.0,1,7.0,8,3.0,5
9431,4,2.0,1,8.0,8,3.0,5
9432,4,2.0,2,1.0,8,3.0,5
9433,4,2.0,2,2.0,8,3.0,5
9434,4,2.0,2,3.0,8,3.0,5
9435,4,2.0,2,4.0,8,7.0,5
9436,4,2.0,2,4.0,8,8.0,5
9437,4,2.0,2,6.0,8,3.0,5
9438,4,2.0,2,7.0,4,8.0,5
9439,4,2.0,2,7.0,6,8.0,5
9440,4,2.0,2,7.0,8,3.0,5
9441,4,2.0,2,8.0,8,3.0,5
9442,4,2.0,3,1.0,1,2.0,5
9443,4,2.0,3,1.0,1,3.0,5
9444,4,2.0,3,1.0,1,4.0,5
9445,4,2.0,3,1.0,1,5.0,5
9446,4,2.0,3,1.0,1,6.0,5
9447,4,2.0,3,1.0,2,2.0,5
9448,4,2.0,3,1.0,2,3.0,5
9449,4,2.0,3,1.0,2,4.0,5
9450,4,2.0,3,1.0,2,5.0,5
9451,4,2.0,3,1.0,2,6.0,5
9452,4,2.0,3,1.0,8,3.0,5
9453,4,2.0,3,2.0,1,2.0,5
9454,4,2.0,3,2.0,1,3.0,5
9455,4,2.0,3,2.0,1,4.0,5
9456,4,2.0,3,2.0,1,5.0,5
9457,4,2.0,3,2.0,1,6.0,5
9458,4,2.0,3,2.0,2,2.0,5
9459,4,2.0,3,2.0,2,3.0,5
9460,4,2.0,3,2.0,2,4.0,5
9461,4,2.0,3,2.0,2,5.0,5
9462,4,2.0,3,2.0,2,6.0,5
9463,4,2.0,3,2.0,8,3.0,5
9464,4,2.0,3,3.0,1,4.0,5
9465,4,2.0,3,3.0,1,5.0,5
9466,4,2.0,3,3.0,1,6.0,5
9467,4,2.0,3,3.0,2,4.0,5
9468,4,2.0,3,3.0,2,6.0,5
9469,4,2.0,3,3.0,8,3.0,5
9470,4,2.0,3,4.0,8,7.0,5
9471,4,2.0,3,4.0,8,8.0,5
9472,4,2.0,3,5.0,1,3.0,5
9473,4,2.0,3,5.0,1,4.0,5
9474,4,2.0,3,5.0,1,5.0,5
9475,4,2.0,3,5.0,2,3.0,5
9476,4,2.0,3,6.0,1,2.0,5
9477,4,2.0,3,6.0,1,3.0,5
9478,4,2.0,3,6.0,1,4.0,5
9479,4,2.0,3,6.0,1,5.0,5
9480,4,2.0,3,6.0,1,6.0,5
9481,4,2.0,3,6.0,2,2.0,5
9482,4,2.0,3,6.0,2,3.0,5
9483,4,2.0,3,6.0,2,4.0,5
9484,4,2.0,3,6.0,8,3.0,5
9485,4,2.0,3,7.0,1,2.0,5
9486,4,2.0,3,7.0,1,3.0,5
9487,4,2.0,3,7.0,1,4.0,5
9488,4,2.0,3,7.0,1,5.0,5
9489,4,2.0,3,7.0,2,2.0,5
9490,4,2.0,3,7.0,2,3.0,5
9491,4,2.0,3,7.0,2,4.0,5
9492,4,2.0,3,7.0,2,5.0,5
9493,4,2.0,3,7.0,5,8.0,5
9494,4,2.0,3,7.0,6,8.0,5
9495,4,2.0,3,7.0,8,3.0,5
9496,4,2.0,3,8.0,1,2.0,5
9497,4,2.0,3,8.0,1,3.0,5
9498,4,2.0,3,8.0,1,4.0,5
9499,4,2.0,3,8.0,1,5.0,5
9500,4,2.0,3,8.0,2,2.0,5
9501,4,2.0,3,8.0,2,3.0,5
9502,4,2.0,3,8.0,2,4.0,5
9503,4,2.0,3,8.0,2,5.0,5
9504,4,2.0,3,8.0,8,3.0,5
9505,4,2.0,4,1.0,1,6.0,5
9506,4,2.0,4,1.0,1,7.0,5
9507,4,2.0,4,1.0,2,6.0,5
9508,4,2.0,4,1.0,2,7.0,5
9509,4,2.0,4,3.0,1,6.0,5
9510,4,2.0,4,3.0,1,7.0,5
9511,4,2.0,4,3.0,2,6.0,5
9512,4,2.0,4,3.0,2,7.0,5
9513,4,2.0,4,3.0,3,6.0,5
9514,4,2.0,4,3.0,3,7.0,5
9515,4,2.0,4,3.0,8,3.0,5
9516,4,2.0,4,4.0,1,4.0,5
9517,4,2.0,4,4.0,1,5.0,5
9518,4,2.0,4,4.0,1,6.0,5
9519,4,2.0,4,4.0,2,4.0,5
9520,4,2.0,4,4.0,2,5.0,5
9521,4,2.0,4,4.0,2,6.0,5
9522,4,2.0,4,4.0,2,7.0,5
9523,4,2.0,4,4.0,3,6.0,5
9524,4,2.0,4,4.0,3,7.0,5
9525,4,2.0,4,4.0,8,7.0,5
9526,4,2.0,4,4.0,8,8.0,5
9527,4,2.0,4,6.0,1,6.0,5
9528,4,2.0,4,6.0,1,7.0,5
9529,4,2.0,4,6.0,1,8.0,5
9530,4,2.0,4,6.0,8,3.0,5
9531,4,2.0,4,7.0,2,8.0,5
9532,4,2.0,4,7.0,6,8.0,5
9533,4,2.0,4,7.0,7,8.0,5
9534,4,2.0,4,7.0,8,3.0,5
9535,4,2.0,4,8.0,1,6.0,5
9536,4,2.0,4,8.0,1,7.0,5
9537,4,2.0,4,8.0,1,8.0,5
9538,4,2.0,4,8.0,8,3.0,5
9539,4,2.0,5,1.0,1,3.0,5
9540,4,2.0,5,1.0,1,8.0,5
9541,4,2.0,5,2.0,1,3.0,5
9542,4,2.0,5,3.0,1,3.0,5
9543,4,2.0,5,3.0,1,4.0,5
9544,4,2.0,5,3.0,1,8.0,5
9545,4,2.0,5,4.0,6,6.0,5
9546,4,2.0,5,4.0,6,7.0,5
9547,4,2.0,5,4.0,7,4.0,5
9548,4,2.0,5,4.0,7,5.0,5
9549,4,2.0,5,4.0,7,6.0,5
9550,4,2.0,5,4.0,7,7.0,5
9551,4,2.0,5,4.0,8,4.0,5
9552,4,2.0,5,4.0,8,5.0,5
9553,4,2.0,5,4.0,8,6.0,5
9554,4,2.0,5,4.0,8,7.0,5
9555,4,2.0,5,5.0,1,8.0,5
9556,4,2.0,5,5.0,6,2.0,5
9557,4,2.0,5,5.0,6,8.0,5
9558,4,2.0,5,5.0,7,2.0,5
9559,4,2.0,5,5.0,7,8.0,5
9560,4,2.0,5,5.0,8,5.0,5
9561,4,2.0,5,5.0,8,6.0,5
9562,4,2.0,5,5.0,8,7.0,5
9563,4,2.0,5,5.0,8,8.0,5
9564,4,2.0,5,6.0,1,3.0,5
9565,4,2.0,5,6.0,8,7.0,5
9566,4,2.0,5,6.0,8,8.0,5
9567,4,2.0,5,7.0,1,3.0,5
9568,4,2.0,5,7.0,2,8.0,5
9569,4,2.0,5,7.0,3,8.0,5
9570,4,2.0,5,7.0,7,8.0,5
9571,4,2.0,5,8.0,1,3.0,5
9572,4,2.0,5,8.0,8,8.0,5
9573,4,2.0,6,1.0,1,3.0,5
9574,4,2.0,6,1.0,1,8.0,5
9575,4,2.0,6,1.0,7,3.0,5
9576,4,2.0,6,1.0,7,4.0,5
9577,4,2.0,6,1.0,7,5.0,5
9578,4,2.0,6,1.0,7,6.0,5
9579,4,2.0,6,1.0,7,7.0,5
9580,4,2.0,6,1.0,7,8.0,5
9581,4,2.0,6,1.0,8,2.0,5
9582,4,2.0,6,1.0,8,3.0,5
9583,4,2.0,6,1.0,8,4.0,5
9584,4,2.0,6,1.0,8,5.0,5
9585,4,2.0,6,1.0,8,6.0,5
9586,4,2.0,6,1.0,8,7.0,5
9587,4,2.0,6,1.0,8,8.0,5
9588,4,2.0,6,2.0,1,3.0,5
9589,4,2.0,6,2.0,7,4.0,5
9590,4,2.0,6,2.0,7,5.0,5
9591,4,2.0,6,2.0,7,6.0,5
9592,4,2.0,6,2.0,7,7.0,5
9593,4,2.0,6,2.0,7,8.0,5
9594,4,2.0,6,2.0,8,2.0,5
9595,4,2.0,6,2.0,8,3.0,5
9596,4,2.0,6,2.0,8,4.0,5
9597,4,2.0,6,2.0,8,5.0,5
9598,4,2.0,6,2.0,8,6.0,5
9599,4,2.0,6,2.0,8,7.0,5
9600,4,2.0,6,2.0,8,8.0,5
9601,4,2.0,6,3.0,1,3.0,5
9602,4,2.0,6,3.0,1,4.0,5
9603,4,2.0,6,3.0,1,8.0,5
9604,4,2.0,6,3.0,7,5.0,5
9605,4,2.0,6,3.0,7,6.0,5
9606,4,2.0,6,3.0,7,7.0,5
9607,4,2.0,6,3.0,7,8.0,5
9608,4,2.0,6,3.0,8,3.0,5
9609,4,2.0,6,3.0,8,4.0,5
9610,4,2.0,6,3.0,8,5.0,5
9611,4,2.0,6,3.0,8,6.0,5
9612,4,2.0,6,3.0,8,7.0,5
9613,4,2.0,6,3.0,8,8.0,5
9614,4,2.0,6,5.0,1,8.0,5
9615,4,2.0,6,5.0,7,3.0,5
9616,4,2.0,6,5.0,7,7.0,5
9617,4,2.0,6,5.0,8,3.0,5
9618,4,2.0,6,5.0,8,4.0,5
9619,4,2.0,6,5.0,8,5.0,5
9620,4,2.0,6,5.0,8,6.0,5
9621,4,2.0,6,5.0,8,7.0,5
9622,4,2.0,6,6.0,1,3.0,5
9623,4,2.0,6,6.0,6,2.0,5
9624,4,2.0,6,6.0,7,2.0,5
9625,4,2.0,6,6.0,7,3.0,5
9626,4,2.0,6,6.0,7,8.0,5
9627,4,2.0,6,6.0,8,2.0,5
9628,4,2.0,6,6.0,8,3.0,5
9629,4,2.0,6,6.0,8,7.0,5
9630,4,2.0,6,6.0,8,8.0,5
9631,4,2.0,6,7.0,1,3.0,5
9632,4,2.0,6,7.0,3,8.0,5
9633,4,2.0,6,7.0,4,8.0,5
9634,4,2.0,6,7.0,6,2.0,5
9635,4,2.0,6,7.0,7,2.0,5
9636,4,2.0,6,7.0,7,3.0,5
9637,4,2.0,6,7.0,7,4.0,5
9638,4,2.0,6,7.0,7,5.0,5
9639,4,2.0,6,7.0,8,2.0,5
9640,4,2.0,6,7.0,8,3.0,5
9641,4,2.0,6,7.0,8,4.0,5
9642,4,2.0,6,7.0,8,5.0,5
9643,4,2.0,6,7.0,8,6.0,5
9644,4,2.0,6,7.0,8,7.0,5
9645,4,2.0,6,8.0,1,3.0,5
9646,4,2.0,6,8.0,6,2.0,5
9647,4,2.0,6,8.0,7,2.0,5
9648,4,2.0,6,8.0,7,3.0,5
9649,4,2.0,6,8.0,7,4.0,5
9650,4,2.0,6,8.0,7,5.0,5
9651,4,2.0,6,8.0,7,6.0,5
9652,4,2.0,6,8.0,8,2.0,5
9653,4,2.0,6,8.0,8,3.0,5
9654,4,2.0,6,8.0,8,4.0,5
9655,4,2.0,6,8.0,8,5.0,5
9656,4,2.0,6,8.0,8,6.0,5
9657,4,2.0,6,8.0,8,7.0,5
9658,4,2.0,6,8.0,8,8.0,5
9659,4,2.0,7,1.0,1,3.0,5
9660,4,2.0,7,1.0,1,8.0,5
9661,4,2.0,7,2.0,1,3.0,5
9662,4,2.0,7,3.0,1,3.0,5
9663,4,2.0,7,3.0,1,4.0,5
9664,4,2.0,7,3.0,1,8.0,5
9665,4,2.0,7,5.0,1,8.0,5
9666,4,2.0,7,5.0,6,2.0,5
9667,4,2.0,7,5.0,7,2.0,5
9668,4,2.0,7,6.0,1,3.0,5
9669,4,2.0,7,7.0,1,3.0,5
9670,4,2.0,7,7.0,3,8.0,5
9671,4,2.0,7,7.0,5,8.0,5
9672,4,2.0,7,8.0,1,3.0,5
9673,4,2.0,8,1.0,1,3.0,5
9674,4,2.0,8,1.0,1,8.0,5
9675,4,2.0,8,2.0,1,3.0,5
9676,4,2.0,8,3.0,1,3.0,5
9677,4,2.0,8,3.0,1,4.0,5
9678,4,2.0,8,3.0,1,8.0,5
9679,4,2.0,8,4.0,8,7.0,5
9680,4,2.0,8,4.0,8,8.0,5
9681,4,2.0,8,5.0,1,8.0,5
9682,4,2.0,8,5.0,8,3.0,5
9683,4,2.0,8,6.0,1,3.0,5
9684,4,2.0,8,6.0,6,2.0,5
9685,4,2.0,8,6.0,7,2.0,5
9686,4,2.0,8,6.0,8,2.0,5
9687,4,2.0,8,7.0,1,3.0,5
9688,4,2.0,8,7.0,5,8.0,5
9689,4,2.0,8,8.0,1,3.0,5
9690,4,3.0,1,1.0,1,3.0,5
9691,4,3.0,1,1.0,1,4.0,5
9692,4,3.0,1,1.0,1,5.0,5
9693,4,3.0,1,1.0,1,6.0,5
9694,4,3.0,1,1.0,2,3.0,5
9695,4,3.0,1,1.0,2,7.0,5
9696,4,3.0,1,1.0,2,8.0,5
9697,4,3.0,1,2.0,1,4.0,5
9698,4,3.0,1,2.0,1,5.0,5
9699,4,3.0,1,2.0,1,6.0,5
9700,4,3.0,1,2.0,2,7.0,5
9701,4,3.0,1,2.0,2,8.0,5
9702,4,3.0,1,3.0,1,5.0,5
9703,4,3.0,1,3.0,1,6.0,5
9704,4,3.0,1,3.0,2,7.0,5
9705,4,3.0,1,3.0,2,8.0,5
9706,4,3.0,1,4.0,2,6.0,5
9707,4,3.0,1,4.0,2,7.0,5
9708,4,3.0,1,4.0,8,7.0,5
9709,4,3.0,1,4.0,8,8.0,5
9710,4,3.0,1,5.0,1,7.0,5
9711,4,3.0,1,5.0,2,8.0,5
9712,4,3.0,1,5.0,7,8.0,5
9713,4,3.0,1,5.0,8,5.0,5
9714,4,3.0,1,5.0,8,6.0,5
9715,4,3.0,1,5.0,8,7.0,5
9716,4,3.0,1,6.0,1,8.0,5
9717,4,3.0,1,6.0,2,8.0,5
9718,4,3.0,1,6.0,3,7.0,5
9719,4,3.0,1,6.0,3,8.0,5
9720,4,3.0,1,6.0,4,7.0,5
9721,4,3.0,1,6.0,4,8.0,5
9722,4,3.0,1,6.0,5,7.0,5
9723,4,3.0,1,6.0,5,8.0,5
9724,4,3.0,1,6.0,6,7.0,5
9725,4,3.0,1,6.0,6,8.0,5
9726,4,3.0,1,6.0,7,7.0,5
9727,4,3.0,1,6.0,7,8.0,5
9728,4,3.0,1,7.0,1,3.0,5
9729,4,3.0,1,7.0,1,4.0,5
9730,4,3.0,1,7.0,2,3.0,5
9731,4,3.0,1,8.0,1,3.0,5
9732,4,3.0,1,8.0,1,4.0,5
9733,4,3.0,1,8.0,1,5.0,5
9734,4,3.0,1,8.0,1,6.0,5
9735,4,3.0,1,8.0,2,3.0,5
9736,4,3.0,2,1.0,2,7.0,5
9737,4,3.0,2,1.0,2,8.0,5
9738,4,3.0,2,2.0,2,7.0,5
9739,4,3.0,2,2.0,2,8.0,5
9740,4,3.0,2,3.0,2,7.0,5
9741,4,3.0,2,3.0,2,8.0,5
9742,4,3.0,2,4.0,2,6.0,5
9743,4,3.0,2,4.0,2,7.0,5
9744,4,3.0,2,4.0,8,7.0,5
9745,4,3.0,2,4.0,8,8.0,5
9746,4,3.0,2,5.0,2,8.0,5
9747,4,3.0,2,5.0,7,8.0,5
9748,4,3.0,2,5.0,8,5.0,5
9749,4,3.0,2,5.0,8,6.0,5
9750,4,3.0,2,5.0,8,7.0,5
9751,4,3.0,2,6.0,6,7.0,5
9752,4,3.0,2,6.0,6,8.0,5
9753,4,3.0,2,6.0,7,7.0,5
9754,4,3.0,2,6.0,7,8.0,5
9755,4,3.0,3,4.0,8,7.0,5
9756,4,3.0,3,4.0,8,8.0,5
9757,4,3.0,3,5.0,7,8.0,5
9758,4,3.0,3,5.0,8,5.0,5
9759,4,3.0,3,5.0,8,6.0,5
9760,4,3.0,3,5.0,8,7.0,5
9761,4,3.0,3,6.0,7,7.0,5
9762,4,3.0,3,6.0,7,8.0,5
9763,4,3.0,4,1.0,1,3.0,5
9764,4,3.0,4,1.0,1,4.0,5
9765,4,3.0,4,1.0,1,5.0,5
9766,4,3.0,4,1.0,2,3.0,5
9767,4,3.0,4,1.0,2,4.0,5
9768,4,3.0,4,1.0,2,5.0,5
9769,4,3.0,4,1.0,2,6.0,5
9770,4,3.0,4,1.0,6,2.0,5
9771,4,3.0,4,1.0,7,2.0,5
9772,4,3.0,4,2.0,1,3.0,5
9773,4,3.0,4,2.0,1,4.0,5
9774,4,3.0,4,2.0,1,5.0,5
9775,4,3.0,4,2.0,2,3.0,5
9776,4,3.0,4,2.0,2,4.0,5
9777,4,3.0,4,2.0,2,5.0,5
9778,4,3.0,4,2.0,2,6.0,5
9779,4,3.0,4,2.0,6,2.0,5
9780,4,3.0,4,2.0,7,2.0,5
9781,4,3.0,4,4.0,8,7.0,5
9782,4,3.0,4,4.0,8,8.0,5
9783,4,3.0,4,5.0,7,8.0,5
9784,4,3.0,4,5.0,8,5.0,5
9785,4,3.0,4,5.0,8,6.0,5
9786,4,3.0,4,5.0,8,7.0,5
9787,4,3.0,4,6.0,2,4.0,5
9788,4,3.0,4,6.0,2,5.0,5
9789,4,3.0,4,6.0,2,6.0,5
9790,4,3.0,4,6.0,7,7.0,5
9791,4,3.0,4,6.0,7,8.0,5
9792,4,3.0,4,7.0,1,4.0,5
9793,4,3.0,4,7.0,1,5.0,5
9794,4,3.0,4,7.0,1,6.0,5
9795,4,3.0,4,7.0,2,4.0,5
9796,4,3.0,4,7.0,2,5.0,5
9797,4,3.0,4,7.0,2,6.0,5
9798,4,3.0,4,7.0,2,7.0,5
9799,4,3.0,4,7.0,3,5.0,5
9800,4,3.0,4,8.0,1,4.0,5
9801,4,3.0,4,8.0,1,5.0,5
9802,4,3.0,4,8.0,1,6.0,5
9803,4,3.0,4,8.0,2,4.0,5
9804,4,3.0,4,8.0,2,5.0,5
9805,4,3.0,4,8.0,2,6.0,5
9806,4,3.0,4,8.0,3,5.0,5
9807,4,3.0,4,8.0,3,6.0,5
9808,4,3.0,5,1.0,1,4.0,5
9809,4,3.0,5,1.0,1,5.0,5
9810,4,3.0,5,1.0,1,6.0,5
9811,4,3.0,5,1.0,2,7.0,5
9812,4,3.0,5,1.0,2,8.0,5
9813,4,3.0,5,1.0,3,7.0,5
9814,4,3.0,5,1.0,3,8.0,5
9815,4,3.0,5,1.0,4,7.0,5
9816,4,3.0,5,1.0,4,8.0,5
9817,4,3.0,5,1.0,5,8.0,5
9818,4,3.0,5,1.0,6,8.0,5
9819,4,3.0,5,1.0,7,8.0,5
9820,4,3.0,5,1.0,8,3.0,5
9821,4,3.0,5,1.0,8,4.0,5
9822,4,3.0,5,1.0,8,5.0,5
9823,4,3.0,5,1.0,8,6.0,5
9824,4,3.0,5,1.0,8,7.0,5
9825,4,3.0,5,2.0,1,4.0,5
9826,4,3.0,5,2.0,1,5.0,5
9827,4,3.0,5,2.0,1,6.0,5
9828,4,3.0,5,2.0,2,7.0,5
9829,4,3.0,5,2.0,2,8.0,5
9830,4,3.0,5,2.0,3,7.0,5
9831,4,3.0,5,2.0,3,8.0,5
9832,4,3.0,5,2.0,4,7.0,5
9833,4,3.0,5,2.0,4,8.0,5
9834,4,3.0,5,2.0,5,8.0,5
9835,4,3.0,5,2.0,6,8.0,5
9836,4,3.0,5,2.0,7,8.0,5
9837,4,3.0,5,2.0,8,3.0,5
9838,4,3.0,5,2.0,8,4.0,5
9839,4,3.0,5,2.0,8,5.0,5
9840,4,3.0,5,2.0,8,6.0,5
9841,4,3.0,5,2.0,8,7.0,5
9842,4,3.0,5,3.0,2,7.0,5
9843,4,3.0,5,3.0,2,8.0,5
9844,4,3.0,5,3.0,3,7.0,5
9845,4,3.0,5,3.0,3,8.0,5
9846,4,3.0,5,3.0,4,7.0,5
9847,4,3.0,5,3.0,4,8.0,5
9848,4,3.0,5,3.0,5,8.0,5
9849,4,3.0,5,3.0,6,8.0,5
9850,4,3.0,5,3.0,7,8.0,5
9851,4,3.0,5,3.0,8,3.0,5
9852,4,3.0,5,3.0,8,4.0,5
9853,4,3.0,5,3.0,8,5.0,5
9854,4,3.0,5,3.0,8,6.0,5
9855,4,3.0,5,3.0,8,7.0,5
9856,4,3.0,5,4.0,2,4.0,5
9857,4,3.0,5,4.0,2,5.0,5
9858,4,3.0,5,4.0,2,6.0,5
9859,4,3.0,5,4.0,2,7.0,5
9860,4,3.0,5,4.0,3,7.0,5
9861,4,3.0,5,4.0,3,8.0,5
